,lon,lat,datetime,adt,ugos,vgos,vgosa,err,sla,ugosa,mag
322,-77.45601473,32.54845412,2015-12-20,0.4757,-0.0317,0.8873000000000001,0.24130000000000001,0.0509,0.323,-0.6958000000000001,0.887866082244389
323,-77.5263809,32.3845355,2015-12-21,0.2722,0.07490000000000001,0.6591,0.027,0.0584,0.0736,-0.7002,0.6633421590702645
324,-77.34420656,32.36933221,2015-12-22,0.3526,0.062,0.778,0.079,0.046700000000000005,0.0334,-0.7215,0.7804665271489867
325,-76.81923502,32.59949182,2015-12-23,0.622,0.1888,0.7907000000000001,0.040400000000000005,0.0341,0.1943,-0.464,0.8129279980416471
326,-75.85871286,33.16993527,2015-12-24,0.9031,0.1164,0.4364,0.1052,0.025400000000000002,0.2361,-0.14800000000000002,0.4516568609021676
327,-75.33403544,33.41777239,2015-12-25,0.9716,0.1554,0.117,-0.1044,0.026000000000000002,0.2403,0.0402,0.1945203331274137
328,-75.28630007,33.27728599,2015-12-26,0.9754,0.1366,0.1364,-0.08510000000000001,0.0252,0.2441,0.021400000000000002,0.1930402030666151
329,-75.07471511,33.26579486,2015-12-27,1.0027000000000001,0.0505,0.10500000000000001,0.009300000000000001,0.042300000000000004,0.23900000000000002,0.0151,0.11651287482505958
330,-75.19119072,33.04228492,2015-12-28,1.0063,-0.12000000000000001,0.035500000000000004,-0.0205,0.038900000000000004,0.23520000000000002,-0.1273,0.1251409205655768
331,-75.49444786,32.64250431,2015-12-29,1.0006000000000002,0.1092,-0.3644,-0.3745,0.0244,0.2462,0.1159,0.38041030480259075
332,-75.79767454,32.18634956,2015-12-30,1.0888,0.1472,0.4333,0.40490000000000004,0.038900000000000004,0.34390000000000004,0.1438,0.45762072724036446
333,-76.00880223,31.7017452,2015-12-31,1.044,0.0451,0.3074,0.25830000000000003,0.0211,0.31020000000000003,0.0792,0.3106907948427182
334,-76.17888095,31.20813889,2016-01-01,1.0031,-0.2462,-0.051000000000000004,-0.0551,0.0224,0.2919,-0.1706,0.25142680843537746
335,-76.34058604,30.7198378,2016-01-02,0.8807,-0.3116,-0.1017,-0.0952,0.0308,0.19240000000000002,-0.251,0.32777652447971317
336,-76.52659286,30.25144377,2016-01-03,0.8270000000000001,-0.24580000000000002,0.030000000000000002,-0.0117,0.0262,0.1487,-0.19060000000000002,0.24762398914483227
337,-76.76957675,29.81782417,2016-01-04,0.7499,-0.1245,0.054700000000000006,-0.0176,0.021400000000000002,0.08410000000000001,-0.16,0.1359865434519166
338,-77.10221307,29.43406247,2016-01-05,0.7317,-0.0285,-0.0668,-0.1776,0.0221,0.043500000000000004,-0.1365,0.07262568416200979
339,-77.55717717,29.11538971,2016-01-06,0.7773,0.0111,-0.1582,-0.2308,0.0173,0.08710000000000001,-0.0965,0.15858893404017824
340,-78.10087131,28.83967031,2016-01-07,0.8878,0.3165,-0.14170000000000002,-0.19310000000000002,0.021,0.1927,0.2485,0.3467724614210304
341,-78.68887308,28.57421048,2016-01-08,0.9111,0.16690000000000002,0.2806,0.2868,0.0177,0.2265,0.14120000000000002,0.32648425689457067
342,-79.27709452,28.30811784,2016-01-09,0.7325,-0.0105,0.3806,-0.19260000000000002,0.0194,0.1173,0.081,0.3807448095509642
343,-78.32735508,30.55097085,2016-02-03,0.7664000000000001,-0.1592,-0.18710000000000002,-0.0834,0.022000000000000002,0.0538,-0.10640000000000001,0.2456645070009097
344,-78.33163653,30.50375136,2016-02-04,0.7813,-0.165,-0.1841,-0.0805,0.0221,0.0688,-0.11220000000000001,0.24722016503513625
345,-78.37286593,30.62683366,2016-02-05,0.7904,-0.17470000000000002,-0.1811,-0.07740000000000001,0.0222,0.07780000000000001,-0.12190000000000001,0.2516292908228293
346,-78.42289267,30.86796566,2016-02-06,0.8338,-0.083,-0.267,-0.1958,0.0273,0.1066,-0.0524,0.27960329039551735
347,-78.45780054,31.19303157,2016-02-07,0.8476,0.0298,-0.2712,-0.28290000000000004,0.0309,0.12040000000000001,-0.0497,0.2728323294626207
348,-78.45367331,31.56806768,2016-02-08,0.7192000000000001,0.6772,0.16140000000000002,-0.1978,0.0324,0.1524,-0.0587,0.6961679395088516
349,-78.38659479,31.95950462,2016-02-09,0.507,1.0514000000000001,0.4878,0.0085,0.0313,0.1375,0.049100000000000005,1.1590473674531168
350,-78.23264875,32.33429759,2016-02-10,0.1713,0.6353,0.7242000000000001,0.3845,0.0333,0.1322,0.0568,0.9633647959106665
351,-77.96791899,32.65993984,2016-02-11,0.1416,0.3481,0.49620000000000003,0.2063,0.0456,0.14020000000000002,0.081,0.6061254408123784
352,-77.5684893,32.90435456,2016-02-12,0.14150000000000001,0.1429,0.3909,0.1883,0.0523,0.1509,-0.0005,0.4162009370484406
353,-77.03028279,33.04943109,2016-02-13,0.22990000000000002,0.6089,0.40190000000000003,0.0077,0.036000000000000004,0.2074,0.26780000000000004,0.7295771515062681
354,-76.266425,33.02203968,2016-02-14,0.5943,1.0314,1.1009,0.2713,0.031100000000000003,0.15410000000000001,0.4157,1.5085644732658927
355,-75.73167541,32.872176,2016-02-15,0.8351000000000001,-0.149,-0.3093,-0.3937,0.0333,0.097,-0.2242,0.3433183508057791
356,-75.79715091,32.66741155,2016-02-16,0.8149000000000001,-0.2726,-0.0775,-0.16,0.0297,0.0761,-0.3447,0.2834025582100486
357,-76.19407649,32.42458311,2016-02-17,0.7452000000000001,-0.0604,0.153,0.0217,0.030100000000000002,0.0128,-0.11560000000000001,0.16449060763460022
358,-76.71893376,32.15477616,2016-02-18,0.7127,0.0804,0.1413,-0.07390000000000001,0.0229,0.032600000000000004,-0.0291,0.16257259916726435
359,-77.16312641,31.8742584,2016-02-19,0.6346,-0.1288,0.2257,0.040100000000000004,0.023200000000000002,-0.0094,-0.3427,0.25986521506350174
360,-77.39879658,31.58333491,2016-02-20,0.627,0.0702,0.0487,-0.0673,0.0449,-0.036500000000000005,-0.1015,0.08543845738307779
361,-77.51453624,31.28769562,2016-02-21,0.6379,0.0009000000000000001,0.0165,-0.0285,0.061500000000000006,-0.0465,-0.07740000000000001,0.016524527224704495
362,-77.55330075,30.99085448,2016-02-22,0.6652,-0.0731,0.08370000000000001,0.0763,0.0429,-0.014,0.0024000000000000002,0.11112740436094061
363,-77.55804543,30.69637023,2016-02-23,0.6917,0.17220000000000002,0.07780000000000001,0.0632,0.0325,0.029300000000000003,0.23900000000000002,0.18895946655301504
364,-77.57172564,30.40784537,2016-02-24,0.7433000000000001,0.168,0.0205,-0.0029000000000000002,0.023700000000000002,0.0984,0.2194,0.16924612255528929
365,-77.6372967,30.12892357,2016-02-25,0.7528,-0.040600000000000004,-0.0528,-0.081,0.023200000000000002,0.12010000000000001,-0.0132,0.06660480463149787
366,-77.78005002,29.8604684,2016-02-26,0.7638,-0.1061,-0.0839,-0.0709,0.017400000000000002,0.12290000000000001,-0.11170000000000001,0.13526425987673166
367,-78.00136098,29.58844743,2016-02-27,0.7486,-0.3205,0.0756,0.1263,0.0165,0.0849,-0.3498,0.32929562705872667
368,-78.33588805,29.30505129,2016-02-28,0.6397,-0.4102,0.0327,0.0983,0.0238,-0.039900000000000005,-0.433,0.4115013122700826
369,-78.67713794,28.97112956,2016-02-29,0.6611,0.28550000000000003,-0.2676,-0.24450000000000002,0.027100000000000003,-0.0179,0.2494,0.3913055200223989
370,-79.02160588,28.61222595,2016-03-01,0.7554000000000001,-0.0344,0.0455,-0.0738,0.02,0.0688,-0.0058000000000000005,0.05704042426209679
371,-79.36661015,28.24808311,2016-03-02,0.6950000000000001,-0.0509,0.6998000000000001,0.061900000000000004,0.0201,0.0932,0.0134,0.7016486656439961
